item_type,item_name,avg_temp_c,humidity_pct,storage_type,location,season,expiry_days
Vegetable,Corn,13.9,53.4,Room,Mountain,Summer,6
Vegetable,Corn,29.2,33.7,Room,Coastal,Monsoon,4
Vegetable,Corn,34.6,73.7,Room,Mountain,Monsoon,2
Vegetable,Corn,31.2,67.3,Refrigerated,Mountain,Winter,5
Vegetable,Sweetcorn,30.3,43.5,Room,Mountain,Monsoon,4
Vegetable,Sweetcorn,9.4,80.4,ColdStorage,Mountain,Winter,7
Vegetable,Sweetcorn,17.7,25.5,Refrigerated,Urban,Spring,9
Vegetable,Sweetcorn,23.7,27.8,ColdStorage,Mountain,Spring,9
Vegetable,Sweetcorn,0.2,47.5,Refrigerated,Coastal,Monsoon,8
Vegetable,Sweetcorn,0.0,39.5,Refrigerated,Rural,Winter,15
Vegetable,Sweetcorn,29.5,33.3,ColdStorage,Rural,Monsoon,9
Vegetable,Sweetcorn,11.7,84.6,Refrigerated,Mountain,Summer,8
Vegetable,Sweetcorn,32.2,37.4,ColdStorage,Urban,Spring,8
Vegetable,Sweetcorn,23.4,32.3,Room,Mountain,Spring,5
Vegetable,Sweetcorn,32.9,76.4,ColdStorage,Coastal,Monsoon,7
Vegetable,Sweetcorn,22.6,76.8,Room,Mountain,Summer,4
Vegetable,Sweetcorn,26.8,62.2,Room,Rural,Summer,4
Vegetable,Sweetcorn,32.8,57.2,Refrigerated,Coastal,Summer,4
Vegetable,Sweetcorn,25.1,62.7,Room,Coastal,Winter,3
Vegetable,Sweetcorn,16.9,25.3,Refrigerated,Coastal,Summer,6
Vegetable,Sweetcorn,30.9,55.2,Room,Coastal,Spring,2
Vegetable,Sweetcorn,12.7,43.0,ColdStorage,Urban,Summer,11
Vegetable,Sweetcorn,25.4,45.9,ColdStorage,Coastal,Monsoon,12
Vegetable,Sweetcorn,19.9,88.5,Refrigerated,Rural,Summer,9
Vegetable,Sweetcorn,3.3,35.2,Refrigerated,Mountain,Winter,16
Vegetable,Sweetcorn,32.0,91.4,ColdStorage,Rural,Spring,5
Vegetable,Sweetcorn,14.1,92.6,Refrigerated,Coastal,Spring,10
Vegetable,Sweetcorn,27.8,44.7,Refrigerated,Coastal,Summer,4
Vegetable,Sweetcorn,8.9,67.0,ColdStorage,Rural,Monsoon,16
Vegetable,Sweetcorn,15.6,22.7,Room,Coastal,Summer,5
Vegetable,Sweetcorn,32.3,25.2,ColdStorage,Coastal,Summer,8
Vegetable,Sweetcorn,9.7,26.0,Refrigerated,Urban,Summer,7
Vegetable,Sweetcorn,11.7,63.2,ColdStorage,Urban,Spring,10
Vegetable,Sweetcorn,6.8,69.5,Refrigerated,Coastal,Monsoon,12
Vegetable,Sweetcorn,24.6,22.3,ColdStorage,Coastal,Winter,8
Vegetable,Sweetcorn,0.8,33.9,Refrigerated,Coastal,Monsoon,10
Vegetable,Sweetcorn,12.5,51.0,Room,Coastal,Winter,4
Vegetable,Sweetcorn,3.8,91.0,ColdStorage,Coastal,Monsoon,8
Vegetable,Sweetcorn,0.0,59.8,Refrigerated,Urban,Monsoon,13
Vegetable,Sweetcorn,28.0,47.9,ColdStorage,Mountain,Monsoon,6
Vegetable,Sweetcorn,29.1,75.3,Room,Urban,Spring,2
Vegetable,Sweetcorn,17.4,72.9,ColdStorage,Mountain,Winter,7
Vegetable,Sweetcorn,33.0,38.9,Refrigerated,Urban,Winter,7
Vegetable,Sweetcorn,19.6,90.7,Refrigerated,Rural,Spring,6
Vegetable,Sweetcorn,14.0,35.7,ColdStorage,Urban,Winter,16
Vegetable,Sweetcorn,11.3,69.2,Room,Urban,Spring,8
Vegetable,Sweetcorn,32.8,82.2,ColdStorage,Coastal,Winter,5
Vegetable,Sweetcorn,19.9,94.8,ColdStorage,Rural,Spring,6
Vegetable,Sweetcorn,18.5,46.8,Room,Rural,Winter,6
Vegetable,Sweetcorn,9.3,23.0,ColdStorage,Urban,Monsoon,19
Vegetable,Sweetcorn,32.1,45.7,Refrigerated,Rural,Winter,6
Vegetable,Sweetcorn,13.1,32.0,ColdStorage,Coastal,Summer,12
Vegetable,Sweetcorn,22.6,57.3,Refrigerated,Urban,Winter,8
Vegetable,Sweetcorn,30.9,64.0,Refrigerated,Urban,Summer,6
Vegetable,Sweetcorn,27.1,65.9,ColdStorage,Rural,Spring,8
Vegetable,Sweetcorn,20.3,75.7,Room,Rural,Winter,5
Vegetable,Sweetcorn,26.1,33.0,ColdStorage,Mountain,Summer,14
Vegetable,Sweetcorn,3.1,44.5,ColdStorage,Rural,Winter,15
Vegetable,Sweetcorn,1.1,20.1,ColdStorage,Rural,Spring,20
Vegetable,Sweetcorn,23.8,59.8,Room,Coastal,Summer,5
Vegetable,Sweet Potato,25.2,31.3,ColdStorage,Coastal,Winter,54
Vegetable,Sweet Potato,1.3,88.4,Refrigerated,Mountain,Winter,60
Vegetable,Sweet Potato,31.7,71.1,Room,Rural,Winter,17
Vegetable,Sweet Potato,11.8,83.4,Refrigerated,Coastal,Monsoon,32
Vegetable,Sweet Potato,17.2,82.2,Refrigerated,Coastal,Spring,47
Vegetable,Sweet Potato,17.9,69.5,ColdStorage,Coastal,Winter,60
Vegetable,Sweet Potato,26.8,41.8,Room,Coastal,Monsoon,27
Vegetable,Sweet Potato,22.0,49.7,Refrigerated,Urban,Summer,36
Vegetable,Sweet Potato,29.0,89.2,Refrigerated,Mountain,Monsoon,36
Vegetable,Sweet Potato,12.4,81.2,Room,Rural,Monsoon,34
Vegetable,Sweet Potato,27.8,53.9,ColdStorage,Urban,Monsoon,31
Vegetable,Sweet Potato,23.5,61.0,ColdStorage,Mountain,Monsoon,55
Vegetable,Sweet Potato,32.8,46.0,ColdStorage,Coastal,Monsoon,36
Vegetable,Sweet Potato,13.0,41.9,Refrigerated,Rural,Summer,60
Vegetable,Sweet Potato,27.5,94.0,ColdStorage,Urban,Monsoon,36
Vegetable,Sweet Potato,32.9,66.8,ColdStorage,Coastal,Spring,27
Vegetable,Sweet Potato,12.6,44.8,Refrigerated,Coastal,Spring,43
Vegetable,Sweet Potato,26.8,87.0,Room,Coastal,Monsoon,22
Vegetable,Sweet Potato,6.4,63.5,Refrigerated,Coastal,Monsoon,54
Vegetable,Sweet Potato,33.9,88.3,Refrigerated,Urban,Winter,17
Vegetable,Sweet Potato,7.3,41.8,Room,Mountain,Monsoon,41
Vegetable,Sweet Potato,11.2,88.9,Refrigerated,Rural,Winter,46
Vegetable,Sweet Potato,11.0,56.9,Refrigerated,Mountain,Summer,54
Vegetable,Sweet Potato,17.5,71.5,ColdStorage,Mountain,Monsoon,46
Vegetable,Sweet Potato,33.1,38.3,Refrigerated,Coastal,Summer,23
Vegetable,Sweet Potato,22.4,42.8,Refrigerated,Urban,Monsoon,39
Vegetable,Sweet Potato,18.2,80.3,Room,Coastal,Summer,30
Vegetable,Sweet Potato,33.9,90.0,Room,Rural,Monsoon,16
Vegetable,Sweet Potato,27.1,25.6,Room,Urban,Winter,19
Vegetable,Sweet Potato,19.8,42.5,ColdStorage,Urban,Summer,60
Vegetable,Sweet Potato,33.2,40.0,Refrigerated,Coastal,Monsoon,26
Vegetable,Sweet Potato,15.9,38.7,Room,Mountain,Monsoon,28
Vegetable,Sweet Potato,5.9,94.2,Refrigerated,Coastal,Spring,60
Vegetable,Sweet Potato,15.0,73.5,Room,Coastal,Winter,35
Vegetable,Sweet Potato,7.7,52.1,Refrigerated,Rural,Monsoon,53
Vegetable,Sweet Potato,25.5,50.9,ColdStorage,Coastal,Winter,50
Vegetable,Sweet Potato,27.8,23.0,ColdStorage,Mountain,Winter,60
Vegetable,Sweet Potato,0.3,57.6,ColdStorage,Rural,Summer,60
Vegetable,Sweet Potato,6.1,36.3,ColdStorage,Mountain,Summer,60
Vegetable,Sweet Potato,2.2,27.8,Room,Mountain,Winter,35
Vegetable,Sweet Potato,27.1,20.2,ColdStorage,Mountain,Spring,51
Vegetable,Sweet Potato,19.7,53.6,Room,Urban,Spring,23
Vegetable,Sweet Potato,32.5,61.6,ColdStorage,Rural,Summer,38
Vegetable,Sweet Potato,14.1,85.4,ColdStorage,Mountain,Monsoon,48
Vegetable,Sweet Potato,1.8,40.4,Room,Urban,Spring,32
Vegetable,Sweet Potato,15.1,37.0,ColdStorage,Coastal,Monsoon,55
Vegetable,Sweet Potato,12.3,59.6,Room,Rural,Monsoon,38
Vegetable,Sweet Potato,17.8,79.5,ColdStorage,Coastal,Spring,40
Vegetable,Sweet Potato,11.0,45.9,Room,Coastal,Spring,30
Vegetable,Sweet Potato,34.7,43.0,Refrigerated,Urban,Summer,21
Vegetable,Sweet Potato,17.0,21.6,Room,Rural,Monsoon,34
Vegetable,Sweet Potato,18.0,21.4,Refrigerated,Coastal,Winter,57
Vegetable,Sweet Potato,30.8,25.9,Refrigerated,Urban,Monsoon,29
Vegetable,Sweet Potato,3.3,55.6,Room,Coastal,Winter,50
Vegetable,Sweet Potato,9.8,29.4,Room,Mountain,Winter,33
Vegetable,Sweet Potato,27.8,21.9,Refrigerated,Mountain,Monsoon,37
Vegetable,Paprika,11.0,34.2,Refrigerated,Rural,Spring,18
Vegetable,Paprika,17.6,68.3,ColdStorage,Mountain,Winter,25
Vegetable,Paprika,28.1,49.6,ColdStorage,Urban,Monsoon,13
Vegetable,Paprika,21.9,41.0,ColdStorage,Rural,Monsoon,18
Vegetable,Paprika,31.6,56.3,Refrigerated,Mountain,Summer,8
Vegetable,Paprika,9.1,74.1,Room,Rural,Monsoon,14
Vegetable,Paprika,6.9,84.2,Refrigerated,Rural,Spring,13
Vegetable,Paprika,9.7,26.5,Room,Coastal,Winter,10
Vegetable,Paprika,32.0,94.5,Refrigerated,Coastal,Spring,12
Vegetable,Paprika,20.4,40.6,ColdStorage,Coastal,Spring,27
Vegetable,Paprika,31.8,26.4,ColdStorage,Urban,Summer,18
Vegetable,Paprika,14.1,68.8,Refrigerated,Urban,Monsoon,17
Vegetable,Paprika,0.4,75.4,ColdStorage,Urban,Summer,30
Vegetable,Paprika,25.9,79.9,ColdStorage,Coastal,Monsoon,20
Vegetable,Paprika,26.6,74.0,Refrigerated,Coastal,Spring,15
Vegetable,Paprika,18.8,46.4,ColdStorage,Coastal,Monsoon,23
Vegetable,Paprika,9.9,62.0,Room,Coastal,Winter,12
Vegetable,Paprika,16.8,89.1,ColdStorage,Urban,Summer,23
Vegetable,Paprika,17.3,55.5,ColdStorage,Urban,Spring,25
Vegetable,Paprika,34.6,62.0,Room,Mountain,Spring,6
Vegetable,Paprika,22.7,56.4,Room,Coastal,Winter,12
Vegetable,Paprika,34.1,83.0,Refrigerated,Coastal,Winter,8
Vegetable,Paprika,16.3,61.5,ColdStorage,Rural,Summer,20
Vegetable,Paprika,26.8,85.7,Room,Rural,Monsoon,9
Vegetable,Paprika,19.1,38.9,ColdStorage,Urban,Spring,22
Vegetable,Paprika,7.9,83.7,ColdStorage,Mountain,Winter,17
Vegetable,Paprika,5.3,51.3,Room,Urban,Winter,15
Vegetable,Paprika,2.7,63.2,Room,Coastal,Monsoon,19
Vegetable,Paprika,19.1,46.8,ColdStorage,Rural,Winter,26
Vegetable,Paprika,15.4,29.5,Room,Urban,Spring,14
Vegetable,Paprika,10.9,41.2,Refrigerated,Rural,Winter,19
Vegetable,Paprika,12.9,94.7,ColdStorage,Mountain,Spring,18
Vegetable,Paprika,10.9,21.0,Room,Mountain,Winter,16
Vegetable,Paprika,21.0,36.0,Room,Urban,Spring,10
Vegetable,Paprika,2.2,70.2,ColdStorage,Mountain,Monsoon,22
Vegetable,Paprika,0.0,33.7,Refrigerated,Coastal,Monsoon,25
Vegetable,Paprika,34.1,82.7,ColdStorage,Urban,Summer,14
Vegetable,Paprika,19.3,82.8,ColdStorage,Mountain,Summer,16
Vegetable,Paprika,28.8,65.6,Refrigerated,Rural,Monsoon,15
Vegetable,Paprika,7.6,86.2,Room,Rural,Monsoon,11
Vegetable,Paprika,29.4,82.5,Room,Urban,Winter,8
Vegetable,Paprika,9.4,75.5,Refrigerated,Urban,Monsoon,21
Vegetable,Paprika,27.1,43.4,Refrigerated,Coastal,Summer,10
Vegetable,Paprika,21.6,60.8,Room,Mountain,Spring,8
Vegetable,Paprika,20.9,28.0,ColdStorage,Mountain,Monsoon,18
Vegetable,Paprika,28.5,81.7,Room,Rural,Spring,7
Vegetable,Paprika,18.4,82.0,Room,Mountain,Summer,12
Vegetable,Paprika,32.3,83.3,ColdStorage,Mountain,Summer,7
Vegetable,Paprika,10.9,54.7,Refrigerated,Urban,Monsoon,28
Vegetable,Paprika,15.5,64.6,ColdStorage,Rural,Winter,26
Vegetable,Paprika,2.8,34.7,ColdStorage,Coastal,Summer,42
Vegetable,Paprika,5.1,71.3,ColdStorage,Mountain,Summer,18
Vegetable,Paprika,12.5,28.5,Room,Mountain,Monsoon,17
Vegetable,Paprika,2.7,72.9,Refrigerated,Rural,Summer,21
Vegetable,Paprika,16.5,34.8,ColdStorage,Rural,Monsoon,18
Vegetable,Paprika,9.7,75.7,Refrigerated,Coastal,Winter,15
Vegetable,Jalapeño,3.7,73.2,Room,Urban,Monsoon,19
Vegetable,Jalapeño,7.3,61.9,Refrigerated,Coastal,Winter,38
Vegetable,Jalapeño,0.2,72.7,Room,Urban,Monsoon,29
Vegetable,Jalapeño,8.8,76.0,Room,Urban,Spring,21
Vegetable,Jalapeño,2.5,88.1,Room,Mountain,Spring,16
Vegetable,Jalapeño,3.3,35.1,ColdStorage,Mountain,Summer,57
Vegetable,Jalapeño,9.0,89.6,Refrigerated,Urban,Spring,24
Vegetable,Jalapeño,11.2,87.9,Room,Urban,Monsoon,16
Vegetable,Jalapeño,1.8,72.9,Room,Coastal,Spring,21
Vegetable,Jalapeño,23.2,90.2,Room,Urban,Summer,10
Vegetable,Jalapeño,7.3,46.5,Refrigerated,Coastal,Summer,22
Vegetable,Jalapeño,4.1,33.2,Refrigerated,Mountain,Winter,49
Vegetable,Jalapeño,29.0,51.8,Room,Mountain,Summer,8
Vegetable,Jalapeño,13.7,69.5,ColdStorage,Rural,Winter,30
Vegetable,Jalapeño,27.8,30.6,ColdStorage,Rural,Summer,16
Vegetable,Jalapeño,24.7,59.0,Room,Mountain,Winter,17
Vegetable,Jalapeño,17.2,41.9,ColdStorage,Rural,Summer,27
Vegetable,Jalapeño,13.7,86.7,Refrigerated,Mountain,Spring,18
Vegetable,Jalapeño,17.9,84.4,Room,Rural,Monsoon,16
Vegetable,Jalapeño,11.9,39.8,Refrigerated,Rural,Summer,36
Vegetable,Jalapeño,3.1,43.5,Refrigerated,Coastal,Winter,43
Vegetable,Jalapeño,30.5,23.3,Room,Rural,Summer,11
Vegetable,Jalapeño,18.4,35.1,ColdStorage,Coastal,Winter,33
Vegetable,Jalapeño,30.4,49.5,ColdStorage,Coastal,Summer,18
Vegetable,Jalapeño,28.6,85.8,ColdStorage,Urban,Monsoon,17
Vegetable,Jalapeño,17.3,56.5,Room,Coastal,Winter,14
Vegetable,Jalapeño,7.9,78.9,ColdStorage,Rural,Spring,37
Vegetable,Jalapeño,25.6,68.5,ColdStorage,Mountain,Winter,18
Vegetable,Jalapeño,9.5,70.4,Refrigerated,Urban,Summer,30
Vegetable,Jalapeño,27.9,86.0,Room,Rural,Spring,12
Vegetable,Jalapeño,34.8,42.3,Refrigerated,Coastal,Spring,11
Vegetable,Jalapeño,20.0,72.2,Room,Rural,Winter,12
Vegetable,Jalapeño,8.1,74.1,ColdStorage,Urban,Monsoon,42
Vegetable,Jalapeño,3.7,24.8,ColdStorage,Rural,Spring,54
Vegetable,Jalapeño,33.2,40.1,Room,Mountain,Summer,12
Vegetable,Jalapeño,24.5,27.1,ColdStorage,Coastal,Winter,25
Vegetable,Jalapeño,14.2,48.0,Refrigerated,Coastal,Summer,22
Vegetable,Jalapeño,8.2,33.8,ColdStorage,Rural,Spring,42
Vegetable,Jalapeño,27.8,31.0,ColdStorage,Urban,Spring,27
Vegetable,Jalapeño,16.6,21.8,Refrigerated,Urban,Spring,29
Vegetable,Jalapeño,29.5,47.3,Refrigerated,Rural,Monsoon,22
Vegetable,Jalapeño,23.3,87.7,ColdStorage,Coastal,Monsoon,16
Vegetable,Jalapeño,17.4,54.7,Refrigerated,Coastal,Monsoon,24
Vegetable,Jalapeño,4.6,73.7,Refrigerated,Urban,Summer,28
Vegetable,Jalapeño,24.7,77.0,ColdStorage,Rural,Monsoon,29
Vegetable,Jalapeño,32.7,35.1,Room,Urban,Summer,10
Vegetable,Jalapeño,1.0,29.1,Refrigerated,Rural,Monsoon,41
Vegetable,Jalapeño,12.2,42.2,Room,Mountain,Spring,24
Vegetable,Jalapeño,32.9,39.4,Room,Urban,Monsoon,10
Vegetable,Jalapeño,14.8,68.3,Refrigerated,Urban,Winter,17
Vegetable,Jalapeño,20.1,84.2,Room,Urban,Winter,10
Vegetable,Jalapeño,23.6,71.3,Refrigerated,Coastal,Summer,22
Vegetable,Jalapeño,8.2,66.8,Room,Coastal,Summer,17
Vegetable,Jalapeño,24.5,49.5,Refrigerated,Coastal,Spring,25
Vegetable,Jalapeño,18.9,75.6,ColdStorage,Rural,Spring,35
Vegetable,Jalapeño,27.6,23.3,Refrigerated,Coastal,Spring,23
Vegetable,Ginger,3.4,43.8,Room,Urban,Summer,60
Vegetable,Ginger,6.9,69.9,Room,Coastal,Summer,51
Vegetable,Ginger,19.5,76.1,ColdStorage,Mountain,Summer,60
Vegetable,Ginger,23.6,68.4,ColdStorage,Mountain,Summer,60
Vegetable,Ginger,25.9,39.4,Room,Mountain,Summer,43
Vegetable,Ginger,11.6,74.1,ColdStorage,Rural,Winter,60
Vegetable,Ginger,27.8,70.5,ColdStorage,Mountain,Spring,60
Vegetable,Ginger,27.2,72.1,ColdStorage,Urban,Winter,60
Vegetable,Ginger,3.5,53.6,Room,Mountain,Winter,58
Vegetable,Ginger,5.5,28.1,ColdStorage,Coastal,Summer,60
Vegetable,Ginger,29.5,34.2,Room,Urban,Spring,42
Vegetable,Ginger,18.7,82.7,Room,Mountain,Monsoon,51
Vegetable,Ginger,11.2,74.8,ColdStorage,Rural,Winter,60
Vegetable,Ginger,6.1,43.5,Refrigerated,Rural,Winter,60
Vegetable,Ginger,17.0,75.6,Room,Coastal,Spring,34
Vegetable,Ginger,31.9,45.9,ColdStorage,Urban,Winter,56
Vegetable,Ginger,14.0,75.8,Room,Mountain,Summer,57
Vegetable,Ginger,25.3,28.4,Room,Coastal,Spring,47
Vegetable,Ginger,23.3,57.4,Refrigerated,Rural,Spring,49
Vegetable,Ginger,21.5,52.6,Room,Coastal,Monsoon,35
Vegetable,Ginger,4.5,93.2,ColdStorage,Rural,Monsoon,60
Vegetable,Ginger,8.0,68.1,ColdStorage,Rural,Monsoon,60
Vegetable,Ginger,28.4,33.3,Refrigerated,Rural,Winter,60
Vegetable,Ginger,14.5,41.0,Refrigerated,Mountain,Winter,60
Vegetable,Ginger,32.7,64.5,Room,Mountain,Spring,29
Vegetable,Ginger,22.5,83.3,Room,Rural,Summer,30
Vegetable,Ginger,3.0,84.7,Room,Mountain,Spring,40
Vegetable,Ginger,25.4,92.7,ColdStorage,Urban,Winter,60
Vegetable,Ginger,15.6,83.7,Refrigerated,Mountain,Summer,60
Vegetable,Ginger,12.2,56.5,Refrigerated,Mountain,Summer,60
Vegetable,Ginger,2.8,77.4,ColdStorage,Mountain,Spring,60
Vegetable,Ginger,2.7,68.6,Refrigerated,Urban,Summer,60
Vegetable,Ginger,11.5,66.9,Room,Rural,Winter,60
Vegetable,Ginger,18.9,40.6,ColdStorage,Rural,Monsoon,60
Vegetable,Ginger,34.7,81.7,Room,Mountain,Winter,24
Vegetable,Ginger,21.6,43.3,Refrigerated,Rural,Monsoon,60
Vegetable,Ginger,16.6,61.3,Refrigerated,Mountain,Monsoon,60
Vegetable,Ginger,17.2,34.3,Refrigerated,Rural,Monsoon,60
Vegetable,Ginger,15.2,72.3,Refrigerated,Coastal,Monsoon,60
Vegetable,Ginger,22.9,41.8,ColdStorage,Coastal,Spring,60
Vegetable,Ginger,6.4,39.7,Refrigerated,Mountain,Spring,60
Vegetable,Ginger,5.7,21.7,Refrigerated,Mountain,Winter,60
Vegetable,Ginger,29.4,76.5,Refrigerated,Coastal,Summer,36
Vegetable,Ginger,15.7,82.8,Refrigerated,Urban,Spring,57
Vegetable,Ginger,8.9,68.4,Room,Mountain,Summer,60
Vegetable,Ginger,27.5,39.4,Refrigerated,Urban,Summer,41
Vegetable,Ginger,16.8,83.2,Room,Coastal,Spring,49
Vegetable,Ginger,18.6,38.5,Room,Urban,Summer,39
Vegetable,Ginger,2.2,73.8,Room,Rural,Winter,58
Vegetable,Ginger,14.3,49.3,ColdStorage,Urban,Monsoon,60
Vegetable,Ginger,28.8,21.0,ColdStorage,Coastal,Winter,54
Vegetable,Ginger,16.8,38.0,Refrigerated,Urban,Spring,60
Vegetable,Ginger,29.9,50.4,Room,Rural,Spring,37
Vegetable,Ginger,0.6,34.0,ColdStorage,Coastal,Summer,60
Vegetable,Ginger,17.8,21.9,Room,Rural,Winter,49
Vegetable,Ginger,18.9,54.9,Refrigerated,Coastal,Monsoon,60
Vegetable,Garlic,29.8,46.8,Refrigerated,Urban,Summer,54
Vegetable,Garlic,28.4,82.3,ColdStorage,Urban,Summer,60
Vegetable,Garlic,20.9,48.5,Room,Mountain,Monsoon,55
Vegetable,Garlic,0.8,85.2,Refrigerated,Urban,Spring,60
Vegetable,Garlic,5.9,53.5,Refrigerated,Urban,Summer,60
Vegetable,Garlic,29.3,31.6,Room,Coastal,Winter,39
Vegetable,Garlic,15.6,24.9,Refrigerated,Coastal,Monsoon,60
Vegetable,Garlic,24.1,20.7,ColdStorage,Coastal,Summer,60
Vegetable,Garlic,15.3,50.1,ColdStorage,Urban,Summer,60
Vegetable,Garlic,31.1,43.7,ColdStorage,Mountain,Winter,60
Vegetable,Garlic,33.7,35.1,Refrigerated,Mountain,Monsoon,54
Vegetable,Garlic,4.9,69.3,ColdStorage,Coastal,Monsoon,60
Vegetable,Garlic,30.6,86.6,Refrigerated,Coastal,Summer,54
Vegetable,Garlic,2.5,78.1,Room,Coastal,Spring,60
Vegetable,Garlic,22.6,57.0,Room,Mountain,Spring,55
Vegetable,Garlic,14.8,73.3,ColdStorage,Urban,Winter,60
Vegetable,Garlic,29.5,63.3,Refrigerated,Coastal,Winter,60
Vegetable,Garlic,18.2,38.2,Refrigerated,Mountain,Summer,60
Vegetable,Garlic,27.6,82.1,Refrigerated,Urban,Spring,60
Vegetable,Garlic,24.9,33.7,ColdStorage,Rural,Spring,60
Vegetable,Garlic,6.6,80.1,Room,Mountain,Winter,60
Vegetable,Garlic,12.0,23.6,Refrigerated,Urban,Summer,60
Vegetable,Garlic,33.6,76.7,Refrigerated,Mountain,Winter,48
Vegetable,Garlic,2.0,80.4,Room,Urban,Spring,60
Vegetable,Garlic,22.8,83.2,ColdStorage,Mountain,Monsoon,60
Vegetable,Garlic,30.7,42.6,Room,Mountain,Spring,35
Vegetable,Garlic,29.9,84.2,Room,Rural,Spring,36
Vegetable,Garlic,8.2,29.1,Room,Urban,Monsoon,60
Vegetable,Garlic,23.6,52.0,Room,Coastal,Summer,48
Vegetable,Garlic,9.7,81.2,ColdStorage,Mountain,Monsoon,60
Vegetable,Garlic,24.7,65.9,Room,Rural,Spring,48
Vegetable,Garlic,5.7,72.7,Room,Coastal,Monsoon,60
Vegetable,Garlic,27.2,28.8,Room,Coastal,Spring,41
Vegetable,Garlic,21.2,72.7,ColdStorage,Rural,Monsoon,60
Vegetable,Garlic,32.2,21.2,ColdStorage,Mountain,Winter,60
Vegetable,Garlic,18.0,51.3,Refrigerated,Rural,Spring,60
Vegetable,Garlic,5.7,58.1,Refrigerated,Mountain,Winter,60
Vegetable,Garlic,33.7,86.9,Room,Urban,Winter,30
Vegetable,Garlic,24.5,51.4,Room,Coastal,Winter,51
Vegetable,Garlic,21.6,23.2,ColdStorage,Rural,Monsoon,60
Vegetable,Garlic,2.9,71.7,ColdStorage,Mountain,Winter,60
Vegetable,Garlic,32.8,79.6,ColdStorage,Coastal,Summer,60
Vegetable,Garlic,10.6,49.4,Room,Coastal,Summer,59
Vegetable,Garlic,1.1,60.0,ColdStorage,Mountain,Winter,60
Vegetable,Garlic,5.7,34.5,Refrigerated,Rural,Summer,60
Vegetable,Garlic,15.6,30.3,ColdStorage,Coastal,Monsoon,60
Vegetable,Garlic,14.8,78.3,ColdStorage,Rural,Monsoon,60
Vegetable,Garlic,12.1,59.0,Room,Rural,Spring,60
Vegetable,Garlic,22.6,82.1,ColdStorage,Rural,Spring,60
Vegetable,Garlic,20.9,58.0,Room,Rural,Monsoon,50
Vegetable,Garlic,14.1,25.8,ColdStorage,Coastal,Monsoon,60
Vegetable,Garlic,32.9,39.6,Room,Urban,Summer,33
Vegetable,Garlic,19.5,94.0,Room,Rural,Spring,43
Vegetable,Garlic,33.5,76.7,Refrigerated,Coastal,Monsoon,43
Vegetable,Garlic,5.0,46.0,Refrigerated,Rural,Summer,60
Vegetable,Garlic,31.1,64.6,ColdStorage,Mountain,Winter,60
Vegetable,Peas,32.2,29.2,Room,Mountain,Summer,2
Vegetable,Peas,6.7,76.3,Refrigerated,Coastal,Monsoon,8
Vegetable,Peas,17.9,22.3,Refrigerated,Mountain,Spring,9
Vegetable,Peas,7.7,36.2,Refrigerated,Rural,Monsoon,12
Vegetable,Peas,22.5,45.2,Refrigerated,Urban,Summer,12
Vegetable,Peas,8.8,28.5,Refrigerated,Mountain,Spring,15
Vegetable,Peas,12.0,79.0,ColdStorage,Rural,Winter,12
Vegetable,Peas,32.2,81.0,Room,Urban,Summer,4
Vegetable,Peas,17.4,52.4,Room,Urban,Summer,8
Vegetable,Peas,6.4,92.2,Refrigerated,Urban,Monsoon,9
Vegetable,Peas,30.6,39.3,Room,Mountain,Spring,3
Vegetable,Peas,5.9,35.3,ColdStorage,Mountain,Monsoon,18
Vegetable,Peas,10.4,94.5,Room,Rural,Winter,6
Vegetable,Peas,28.3,54.8,Refrigerated,Mountain,Winter,8
Vegetable,Peas,6.1,68.2,Room,Coastal,Winter,6
Vegetable,Peas,25.4,36.0,ColdStorage,Rural,Winter,6
Vegetable,Peas,16.8,80.8,Refrigerated,Urban,Monsoon,7
Vegetable,Peas,14.0,79.1,Room,Rural,Winter,7
Vegetable,Peas,3.3,82.3,ColdStorage,Rural,Winter,15
Vegetable,Peas,18.0,28.1,Room,Urban,Monsoon,8
Vegetable,Peas,0.7,36.3,Refrigerated,Mountain,Monsoon,7
Vegetable,Peas,4.0,42.6,Room,Rural,Winter,7
Vegetable,Peas,23.4,57.2,ColdStorage,Rural,Monsoon,6
Vegetable,Peas,9.4,43.8,Refrigerated,Mountain,Winter,12
Vegetable,Peas,17.4,94.4,Refrigerated,Rural,Summer,7
Vegetable,Peas,6.0,67.7,Room,Urban,Summer,7
Vegetable,Peas,22.6,44.9,Room,Rural,Spring,3
Vegetable,Peas,9.4,71.8,Refrigerated,Mountain,Monsoon,6
Vegetable,Peas,11.6,89.4,ColdStorage,Urban,Winter,8
Vegetable,Peas,33.9,65.8,Refrigerated,Mountain,Spring,4
Vegetable,Peas,15.8,56.5,ColdStorage,Coastal,Spring,7
Vegetable,Peas,22.4,75.0,Room,Urban,Monsoon,5
Vegetable,Peas,17.3,51.4,Room,Mountain,Monsoon,4
Vegetable,Peas,17.7,35.4,ColdStorage,Rural,Monsoon,7
Vegetable,Peas,23.6,20.9,ColdStorage,Rural,Spring,9
Vegetable,Peas,20.3,46.9,Room,Urban,Spring,6
Vegetable,Peas,1.8,37.7,Refrigerated,Mountain,Spring,11
Vegetable,Peas,4.2,37.2,ColdStorage,Rural,Summer,10
Vegetable,Peas,31.9,57.3,ColdStorage,Mountain,Monsoon,10
